NOMREG;NOMDEP;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
LORRAINE;MEURTHE ET MOSELLE;;MusÇe du ChÉteau de LunÇville;Place de la Deuxiäme Division de Cavalerie;54300;LUNEVILLE;0383760475;0383730312;www.chateauluneville.cg54.fr - http://www.chateaudeslumieres.com;;Ouvert du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h;
LORRAINE;MEURTHE ET MOSELLE;;MusÇe de Zoologie - Aquarium Tropical;34, Rue Sainte-Catherine;54000;NANCY;0383329997;0383323016;www.man.uhp-nancy.fr;1er janvier, 1er mai et  25 dÇcembre,;Ouvert tous les jours de 10h Ö 12h et de 14h Ö 18h;
LORRAINE;MEURTHE ET MOSELLE;;MusÇe des Beaux-Arts de Nancy;"3, Place Stanislas
B.P. 218";54004;NANCY;0383853072;0383853076;www.mairie-nancy.fr - http://mban.nancy.fr/;1er janvier, 1er mai, 14 juillet, 1er novembre, 25 dÇcembre;Ouvert du mercredi au lundi de 10h Ö 18h;
LORRAINE;MEURTHE ET MOSELLE;;MusÇe Historique Lorrain;"Palais Ducal
64, Grande Rue";54000;NANCY;0383321874;0383379915;http://www.nancy.fr/transver/coord.htm#muslor - Site du Grand Nancy;1er janvier, 1er mai, 14 juillet, 1er novembre et 25 dÇcembre;Ouvert du mardi au dimanche de 10h Ö 12h30 et de 14h Ö 18h;
LORRAINE;MEURTHE ET MOSELLE;;MusÇe de l'Ecole de Nancy;36-38, rue du Sergent Blandan;54000;NANCY;0383401486;0383408331;www.ecole-de-nancy.com;1er janvier, 1er mai, 14 juillet, 1er novembre, 25 dÇcembre;Ouvert du mercredi au dimanche de 10h Ö 18h. Le premier Dimanche de chaque mois de 10h30 Ö 13h30;
LORRAINE;MEURTHE ET MOSELLE;;"MusÇe ""au Fil du Papier""";"Hìtel de la Monnaie
13, Rue Magot de RogÇville";54700;PONT-A-MOUSSON;0383878014;0383878018;Site de la ville;1er janvier, dimanche de PÉques, 1er mai, 14 juillet, 1er novembre,  25 dÇcembre;Ouvert du 2 mai au 30 septembre lundi, mercredi au samedi de 14h Ö 18h, dimanche de 10h Ö 12h et de 14h Ö 18h, du 1er octobre au 30 avril lundi, mercredi au lundi de 14h Ö 17h;
LORRAINE;MEURTHE ET MOSELLE;;MusÇe d'Art et d'Histoire de Toul;25, Rue Gouvion Saint-Cyr;54200;TOUL;0383641338;0383637001;www.toul.fr;1er janvier, dimanche et lundi de PÉques, 1er mai, 14 juillet, 1er novembre, 24, 25 et 31 dÇcembre;Ouvert du 1er octobre au 30 avril de 14h Ö 17h et les matins aux groupes sur rÇservation et du 2 mai au 30 septembre de 10h Ö 12h30 et de 13h30 Ö 18h;
LORRAINE;MEUSE;;MusÇe Barrois;Esplanade du ChÉteau;55000;BAR-LE-DUC;0329761467;0329771638;site de la ville - http://www.barleduc.fr;1er janvier, 1er mai, 14 juillet, 15 aoñt, 1er novembre, 25 dÇcembre;Ouvert du mercredi au dimanche de  14h Ö 18h, et tous les jours en juillet aoñt;
LORRAINE;MEUSE;;MusÇe de la CÇramique et de l'Ivoire;7, Avenue Carcano;55200;COMMERCY;0329920477;0329917575;;;Ouvert du 1er juillet au 1er septembre du mercredi au lundi de 14h Ö 18h et du 1er mai au 30 juin et du 1er septembre au 1er octobre les week-end et jours fÇriÇs de 14h Ö 18h. Accessible en dehors de ces pÇriodes aux groupes et aux classes sur demande;
LORRAINE;MEUSE;;MusÇe Jules Bastien-Lepage - MusÇe de la Fortification;"La Citadelle - Ville Haute
B.P. 28";55600;MONTMEDY;0329801590;0329800635;www.tourisme-montmedy.fr;24 dÇcembre au 2 janvier;Ouverture en janvier du lundi au vendredi de 10h30 Ö 13h et de 13h30 Ö 17h, en fÇvrier, mars tous les jours de 10h30 Ö 13h et de 13h30 Ö 17h, en avril-septembre tous les jours de 10h Ö 13h et de 13h30 Ö 18h, en octobre-novembre tous les jours de 10h Ö 13h;
LORRAINE;MEUSE;;MusÇe d'Art SacrÇ de la Meuse;Rue du Palais de Justice;55300;SAINT-MIHIEL;0329890647;0329890647;http://otsisaintmihiel.e-monsite.com;;Ouvert en avril, mai et octobre les week-ends et jours fÇriÇs de 14h Ö 18h, de juin Ö septembre du mercredi au lundi de 14h Ö 18h y compris les jours fÇriÇs;
LORRAINE;MEUSE;;MusÇe DÇpartemental Raymond PoincarÇ;Clos Raymond PoincarÇ;55300;SAMPIGNY;0329907050;0329907514;http://www.cg55.fr;;Ouvert du 15 mai au 15 octobre le lundi  et du mercredi au vendredi de 10h Ö 12h et de 14h Ö 17h30, le week-end de 14h Ö 18h samedi et dimanche exceptionnels de 10h Ö 12h30 et de 13h30 Ö 18h;
LORRAINE;MEUSE;;MusÇe de la Biäre et du Pays de Stenay;17, Rue du Moulin;55700;STENAY;0329806878;0329803111;www.musee-de-la-biere.com;Du 1er novembre au 31 mars;Ouvert tous les jours du 1er mars au 1er dÇcembre de 10h Ö 12h30 et de 13h30 Ö 18h;
LORRAINE;MEUSE;;MusÇe d'Argonne;2, Rue Louis XVI;55270;VARENNES-EN-ARGONNE;0329807114;0329807143;site de la conservation : www.cg55.fr;Octobre Ö avril;Ouvert de mi avril Ö fin  juin et en septembre les week-end et jours fÇriÇs de 14h30 Ö 17h30, en juillet-aoñt tous les jours de 14h30 Ö 17h30;
LORRAINE;MEUSE;;MusÇe Jeanne d'Arc;Hìtel de Ville;55140;VAUCOULEURS;0329895163;0329892743;;;Ouvert de mai Ö septembre du lundi au vendredi de 10h Ö 12h et de 14h Ö 18h, samedi, dimanche et jours fÇriÇs de 14h Ö 18h.;
LORRAINE;MEUSE;;MusÇe de la Princerie;16, Rue de la Belle Vierge;55100;VERDUN;0329861062;0329834423;www.musee-princerie.fr;Novembre Ö mars;Ouvert du mercredi au lundi de 9h30 Ö 12h et de 14h Ö 18h du 1er avril au 31 octobre;
LORRAINE;MOSELLE;;MusÇe DÇpartemental de la Guerre de 70;11, Rue de Metz;57130;GRAVELOTTE;0387336940;;http://www.mosellepassion.fr/ ou www.moselle.fr;1er mai;Ouvert du 28 mars au 1er novembre du mardi au dimanche de 14h Ö 18h et de 10h Ö 12h pourles groupes, du 2 novembre au 11 dÇcembre, le musÇe accueille les groupes sur rÇservation du mardi au vendredi de 10h Ö 12h et de 14h Ö 17h;
LORRAINE;MOSELLE;;MusÇe DÇpartemental du Sel;Porte de France;57630;MARSAL;0387011675;0387011675;www.mosellepassion.fr;1er mai, 22 dÇcembre au 7 janvier;Ouvert du 28 mars au 1er novembre du mercredi au lundi de 10h Ö 18h;
LORRAINE;MOSELLE;;Maison du Verre et du Cristal;Place Robert Schumann;57960;MEISENTHAL;0387969151;0387969058;http://www.musee-verre.webmuseo.com/;24 et 25 dÇcembre - Janvier Ö PÉques;Ouvert de PÉques au 31 octobre de 14h Ö 18h du mercredi au lundi + saison Noâl du 11 novembre au 29 dÇcembre de 14h Ö 17h;
LORRAINE;MOSELLE;;MusÇes de la Cour d'Or;2, Rue du Haut Poirier;57000;METZ;0387201320;0387365114;www.musee.metzmetropole.fr;1er janvier, Vendredi Saint, 1er mai, 14 juillet, 1er et 11 novembre, 24, 25 26, 31 dÇcembre;Ouvert du mercredi au lundi de 9h Ö 18h;
LORRAINE;MOSELLE;;Centre Pompidou de Metz;"1, Parvis des Droits-de-l'Homme
CS 90490";57020;METZ Cedex 1;0387155277;0387153940;www.centrepompidou-metz.fr;;Ouvert du 1er avril au 31 octobre, lundi et mercredi et jeudi de 11h Ö 18h, vendredi  au dimanche 10h Ö 19h, du 1er novembre au 31 mars, du mercredi au lundi de 10h Ö 18h;jusqu'Ö 20 h jeudi Ö samedi jusqu'en avril et samedi Ö partir de mai
LORRAINE;MOSELLE;;MusÇe des Mines de fer de Lorraine;Lieu dit HamÇviller;57700;NEUFCHEF;0382857655;0382844510;www.musee.desminesdefer-lorraine.com;;Ouvert du mardi au dimanche de 14h Ö 18h toute l'annÇe, pour les groupes de 8h30 Ö 18h tous les jours;
LORRAINE;MOSELLE;;MusÇe de la Mine - Carreau Wendel;Parc Explor Wendel;57540;PETITE-ROSSELLE;0387870854;0387851624;www.musee-les-mineurs.fr;25 et 26 dÇcembre et 1äre semaine de janvier;Ouvert du mardi au dimanche de 9h Ö 18h;
LORRAINE;MOSELLE;;MusÇe Militaire et Erckmann-Chatrian;"Hìtel de Ville
Place d?Armes";57370;PHALSBOURG;0387244242;0387244287;www.phalsbourg.fr/La_culture__les_loisirs/Le_Musee;Jours fÇriÇs;Ouvert du lundi au vendredi de 9h Ö 12h et de 13h30 Ö 17h, le samedi de 10h Ö 12h, en juillet-aoñt samedi et dimanche de 10h Ö 12h et de 14h Ö 17h;
LORRAINE;MOSELLE;;MusÇe du Pays de Sarrebourg;Rue de la Paix;57400;SARREBOURG;0387080868;0387080807;www.ville-sarrebourg.fr/Culture/Musee;le 1er janvier, le jour de PÉques, le 1er mai, le 25 et 26 dÇcembre;Ouvert du mercredi au samedi de 10h Ö 12h et de 14h Ö 18h et le dimanche et jours fÇriÇs de 14h Ö 18h;
LORRAINE;MOSELLE;;Jardin d'Hiver, MusÇe de La Faãence;15-17, Rue PoincarÇ;57200;SARREGUEMINES;0387989350;0387983728;www.sarreguemines-museum.com;1er Janvier, Dimanche de PÉques, 1er Mai, 25 DÇcembre;Ouvert du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h + lundis fÇriÇs;
LORRAINE;MOSELLE;;Moulin de la Blies - MusÇe des Techniques Faãenciäres;125, Avenue de la Blies;57200;SARREGUEMINES;0387989350;0387983728;www.sarreguemines-museum.com;1er Janvier, Dimanche de PÉques, 1er Mai, 1er Novembre et 25 DÇcembre;Ouvert du mardi au dimanche & lundis fÇriÇs de 10h Ö 12h et de 14h Ö 18h du 1er novembre au 31 mars et du 1er avril au 31 octobre de 10h Ö 18h;
LORRAINE;MOSELLE;;La Tour aux Puces - MusÇe du Pays Thionvillois;"Cour du ChÉteau
B.P. 30352";57125;THIONVILLE Cedex;0382822552;0382825713;www.tourauxpuces.com;Dimanche de PÉques, 1er novembre, 25 et 26 dÇcembre, 1er janvier;Ouvert du mardi au dimanche de 14h Ö 18h du 16 septembre au 14 juin, du mardi au dimanche de 9h30 Ö 11h30 et de 14h Ö 18h du 15 juin au 15 septembre;
LORRAINE;MOSELLE;;MusÇe DÇpartemental Georges de la Tour;Place Jeann d'Arc;57630;VIC-SUR-SEILLE;0387780530;0387780669;www.cg57.fr/culture/1-8-delatour.asp;1er mai, 23 dÇcembre au 7 janvier inclus;Ouvert du mardi au dimanche de 10h00 Ö 18h du 28 mars au 1er novembre;
LORRAINE;VOSGES;;MusÇe de l'Image;42 quai de Dogneville;88000;EPINAL;0329814830;0329814831;www.museedelimage.fr;25 dÇcembre, 1er janvier et le mardi suivant PÑques;Ouvert tous les jours du 1er septembre au 30 juin de 9h30 Ö 12h et de 14h Ö 18h, vendredi de 9h30 Ö 18h, dimanche et jours fÇriÇs de 10h Ö 12h et de 14h Ö 18h, en juillet-aoñt tous les jours de 10h Ö 18h en continu;
LORRAINE;VOSGES;;MusÇe DÇpartemental d'Art Ancien et Contemporain;"1, Place Lagarde
B.P. 436";88011;EPINAL Cedex;0329822033;0329820163;Site du conseil gÇnÇral - www.vosges.fr;1er Janvier, 1er mai, 1er novembre et 25 dÇcembre;Ouvert le lundi et du mercredi au samedi de 9h Ö 12h30 et de 13h30 Ö 18h, le dimanche de 13h30 Ö 18h;
LORRAINE;VOSGES;;MusÇe de la Lutherie;B.P. 189;88507;MIRECOURT CEDEX;0329370522;0329370646;www.musee-lutherie-mirecourt.fr;1er janvier, 1er mai, 25 dÇcembre et 15 jours en janvier;Ouvert de mai Ö septembre du lundi au samedi de 10h Ö 12h et de 14h Ö 18h, d'octobre Ö avril mercredi et samedi de 10h Ö 12h et de 14h Ö 18h, petites vacances scolaires (3 zones) du mercredi au lundi et de 10h Ö 12h et de 14h Ö 18h, dimanche et jours fÇri;
LORRAINE;VOSGES;;MusÇe Louis Franáais;30, Avenue Louis Franáais;88370;PLOMBIERES-LES-BAINS;0329660024;0329660600;site de la ville;;Ouvert en 2013 en visite guidÇe accompagnÇe et lors de certaines grandes manifestations organisÇes par la ville;
LORRAINE;VOSGES;;MusÇe Charles Friry;12, Rue du GÇnÇral Humbert;88200;REMIREMONT;0329625913;0329624250;www.remiremont.fr/culture/musees.php;1er janvier, 1er mai, Ascension, Toussaint, 25 dÇcembre, en octobre;Ouvert de janvier Ö mars du lundi au samedi de 14h Ö 18h, et en avril de 14h Ö 18h et de mai Ö septembre de 10h Ö 12h et de 14h Ö 18h, de novembre Ö dÇcembre de 14h Ö 18h du mercredi au lundi;
LORRAINE;VOSGES;;MusÇe Charles de Bruyäres;70, Rue Charles de Gaulle;88200;REMIREMONT;0329625914;0329624250;www.remiremont.fr/culture/musees.php;1er janvier, 1er mai, Ascension, Toussaint, 25 dÇcembre, en octobre;Ouvert de janvier Ö mars du lundi au samedi de 14h Ö 18h, et en avril de 14h Ö 18h et de mai Ö septembre de 10h Ö 12h et de 14h Ö 18h, de novembre Ö dÇcembre de 14h Ö 18h du mercredi au lundi;
LORRAINE;VOSGES;;MusÇe Pierre Noâl - MusÇe de la Vie dans les Hautes-Vosges;11, rue Saint-Charles;88100;SAINT-DIE-DES-VOSGES;0329516035;0329516041;Site de la ville - www.ville-saintdie.fr;Jours fÇriÇs;Ouvert de mai Ö mi-octobre du mardi au samedi de 10h Ö 12h et de 14h Ö 18h, le dimanche de 14h Ö 18h, et de mi-octobre Ö avril du mardi au dimanche de  14h Ö 18h + mercredi de 10h Ö 12h;
MARTINIQUE;MARTINIQUE;;MusÇe DÇpartemental d'ArchÇologie PrÇcolombienne et de PrÇhistoire de la Martinique;9, rue de la LibertÇ;97200;FORT-DE-FRANCE;0596715705;0596730380;www.cg972.fr/mdap;;Ouvert le lundi de 13h Ö 17h,  du mardi au vendredi de 8h Ö 17h, le samedi de 9h Ö 17h;
MARTINIQUE;MARTINIQUE;;MusÇe du Päre Pinchon;Rue du Professeur Raymond Garcin;97200;FORT-DE-France;;;;;;
MARTINIQUE;MARTINIQUE;;MusÇe RÇgional d'Histoire et d'Ethnologie;10, Boulevard du GÇnÇral de Gaulle;97200;FORT-DE-FRANCE - MARTINIQUE-;0596728187;0596637411;http://www.cr-martinique.fr/francais/institution/serv-region/musees/histoire_ethno.htm;;Ouvert le lundi, mercredi Ö vendredi de 8h Ö 17h, le mardi de 14h Ö 17h, le samedi de 8h Ö 12h;
MARTINIQUE;MARTINIQUE;;MusÇum d'Histoire Naturelle;B.P. 4030;97254;FORT-DE-FRANCE TERRE-SAINVILLE Cedex;0596706841;0596514953;;;;
MARTINIQUE;MARTINIQUE;;MusÇe de La Canne;Quartier Vatable;97229;LES TROIS ILETS;0596683204;0596684269;http://www.zananas-martinique.com/martinique-patrimoine/maison-de-la-canne.html;;Ouvert du mardi au jeudi de 8h Ö 17h30, vendredi de 8h Ö 17h, samedi de 8h30 Ö 17h et le dimanche de 9h Ö 17h;
MARTINIQUE;MARTINIQUE;;EcomusÇe de la Martinique;Anse Figuier;97211;RIVIERE-PILOTE;0596627914;0596627377;/www.cr-martinique.fr/francais/institution/serv-region/musees/ecomusee.htm;;Ouvert du mardi au jeudi de 8h30 Ö 17h30, le vendredi de 8h30 Ö 17h, le samedi de 8h30 Ö 13h et de 14h Ö 17h, le dimanche de 9h Ö 13h et de 14h Ö 17h;
MARTINIQUE;MARTINIQUE;;MusÇe Volcanologique Franck Arnold Perret;Rue Victor Hugo;97250;SAINT-PIERRE;0596781516;0596781693;http://saintpierre-martinique.fr/musee-franck-perret/;1er janvier;Ouvert tous les jours de 9h Ö 17h;
MIDI-PYRENEES;ARIEGE;;MusÇe DÇpartemental de l'Ariäge;Rue du Rocher;09000;FOIX;0534098383;0534098384;www.sesta.fr ou www.ariege.com/chateaufoix/index.html;1er septembre, 25 dÇcembre, 1er janvier;Ouvert de janvier Ö avril et d'octobre Ö dÇcembre de 10h30 Ö 12h et de 14h Ö 17h30, en janvier la 1äre semaine puis seulement les week-ends, en mai de 10h30 Ö12h et de 14h Ö 17h30 en semaine et de 9h45 Ö 12h et de 14h Ö 18h les week-ends et jours fÇriÇs,;
MIDI-PYRENEES;ARIEGE;;MusÇe du Textile et du Peigne en Corne;65, Rue Jean Jauräs;09300;LAVELANET;0561038919;0534093389;www.paysdolmes.org - www.geocities.com/amtpc2000;1er mai;Ouvert en juillet et aoñt de 14h Ö 19h et de mi-avril Ö mi-octobre de 14h Ö 18h du mardi au dimanche;
MIDI-PYRENEES;ARIEGE;;MusÇe de la PrÇhistoire;Place de l'Eglise;09290;LE MAS D'AZIL;0561699722;0561699926;www.grotte-masdazil.com;Janvier, 25 dÇcembre;Ouvert en fÇvrier, mars vacances et dimanches de 14h Ö 18h, d'avril Ö juin et septembre du mardi au dimanche de 14h Ö 18h, juillet/aoñt tous les jours de 11h Ö 13h et de 14h Ö 19h, octobre/novembre les dimanches, jours fÇriÇs et vacances de 14h Ö 18h (fer;
MIDI-PYRENEES;ARIEGE;;MusÇe de la Forge;Route de Paris;09330;MONTGAILHARD;0534093060;0534093061;www.sesta.fr;25 dÇcembre et 1er janvier;Ouvert lors des vacances d'hiver toutes zones, les vacances de Noâl et du 1er dimanche d'avril au 30 juin tous les jours de 10h Ö 12h et de 13h30 Ö 18h, le dimanche et jours fÇriÇs de 10h Ö 12h et de 13h30 Ö 18h30, en juillet-aoñt tous les jours de 10h Ö;
MIDI-PYRENEES;ARIEGE;;MusÇe d'ArchÇologie;32, Village;09300;MONTSEGUR;0561010694;0561031127;Site de la ville : www.citaenet.com/montsegur;Janvier et 25 dÇcembre;Ouvert de fÇvrier Ö mars de 14h Ö 17h, en avril de 14h Ö 18h, de mai Ö septembre de 11h Ö 13h et de 14h Ö 19h, en octobre de 14h Ö 18h et de novembre Ö dÇcembre de 14h Ö 17h;
MIDI-PYRENEES;ARIEGE;;MusÇe du Palais des Evàques;Route de Montjoie;09190;SAINT-LIZIER;0561048186;0561051919;Site du Service d'exploitation des sites touristiques de l'Ariäge - www.sesta.fr ou www.grands-sites-ariege.fr;1er janvier, du 7 janvier au 22 fÇvrier, du 11 mars au 30 mars, du 4 au 8 novembre et du 12 novembre au 21 dÇcembre, 25 dÇcembre;Ouvert de 14h Ö 18h du 2 au 5 janvier, du 25 fÇvrier au 10 mars, du 31 mars au 30 juin, du 17 septembre au 3 novembre et du 22 au 31 dÇcembre et de 10h30 Ö 19h du 1er juillet au 15 septembre;
MIDI-PYRENEES;AVEYRON;;MusÇe RÇgional de GÇologie Pierre Vetter;Avenue Paul Ramadier;12300;DECAZEVILLE;0565433008;0565433008;www.decazeville.fr ou www.musees-midi-pyrenees.fr;;Ouvert du mardi au samedi de 10h Ö 12h et de 14h Ö 18h;
MIDI-PYRENEES;AVEYRON;;MusÇe Joseph Vaylet;"Ancienne Çglise St. Jean Baptiste
35, rue Droite";12500;ESPALION;0565441063;0565441039;www.museeduscaphandre.com;Les autres mois;Ouvert de juin Ö septembre du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h. Accueil des groupes sur rendez-vous;
MIDI-PYRENEES;AVEYRON;;MusÇe des M?urs et Coutumes, MusÇe du Rouergue;Place Pierre Frontin;12500;ESPALION;0565441991;0565736470;www.aveyron-culture.com;Octobre Ö mai;Ouvert de juin Ö septembre du mardi au jeudi de 10h Ö 12h et de 14h Ö 18h, du vendredi au dimanche de 14h Ö 18h;
MIDI-PYRENEES;AVEYRON;;MusÇe Municipal de Millau;"Hìtel de PÇgayolles
Place du MarÇchal Foch";12100;MILLAU;0565590108;0565612691;www.millauculture.fr ou www.ot-millau.fr;Jours fÇriÇs d'octobre Ö mai;Ouvert de septembre Ö juin du lundi au samedi de 10h Ö 12h et de 14h Ö 18h, en juillet-aoñt tous les jours de 10h Ö 12h30 et de 14h30 19h;
MIDI-PYRENEES;AVEYRON;;MusÇe des Beaux-Arts Denys Puech;Place Georges Clemenceau;12000;RODEZ;0565778960;0565778803;http://musee-denys-puech.grand-rodez.com/;1er janvier, 1er mai, 1er novembre et 25 dÇcembre;Ouvert du mardi au vendredi de 10 h Ö 12 h et de 14 h Ö 18 h, samedi et dimanche de 14h Ö 18h;
MIDI-PYRENEES;AVEYRON;;MusÇe Soulages;"Jardin du Foirail
Avenue Victor Hugo";12000;RODEZ;0565738244;;http://musee-soulages.rodezagglo.fr/;1er janvier, 1er mai, 1er novembre et 25 dÇcembre;Ouvert d'avril Ö juin du mardi au dimanche de 11h Ö 19h, en juillet-aoñt le lundi de 14h Ö 19h et du mardi au dimanche inclus de 10h Ö 19h, en septembre du mardi au dimanche inclus de 11h Ö 19h, d'octobre Ö avril du mardi au vendredi de 10h Ö 12h et de 14;
MIDI-PYRENEES;AVEYRON;;MusÇe Fenaille;14, Place Eugäne Raynaldy;12000;RODEZ;0565738430;0565738431;http://musee-fenaille.rodezagglo.fr/;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du 11 avril au 30 juin et du 1er au 30 septembre du mardi au samedi de 11h Ö 19h, le dimanche de 14h Ö 19h, en juillet-aoñt le lundi de 14h Ö 19h et du mardi au dimanche de 10h Ö 19h, du 1er octobre au 31 mars du mardi au vendredi de 10h Ö 12h et d;
MIDI-PYRENEES;AVEYRON;;MusÇe Municipal d'archÇologie;Rue Saint-Pierre;12250;ROQUEFORT-SUR-SOULZON;0565599195;0565599516;;;;
MIDI-PYRENEES;AVEYRON;;MusÇe des Arts et MÇtiers Traditionnels;;12330;SALLES-LA-SOURCE;0565672896;0565672896;www.musees-aveyron.fr;De novembre Ö mars;"Ouvert en avril et octobre les  mercredi , jeudi et dimanche de 14h Ö 18h, mai/juin/septembre du mercredi au lundi de 14h Ö 18h, juillet-aoñt du mardi au vendredi de 10h Ö 12h30 et de 13h30 Ö 18h30, les samedi, dimanche et lundi de 13h30 Ö 18h30
Visites";
MIDI-PYRENEES;AVEYRON;;MusÇe du Charroi Rural et de l'Artisanat Traditionnel;Ancienne Eglise Saint-Firmin;12120;SALMIECH;0565742355;0565742679;www.musee-charroi-rural-salmiech.fr;;Ouvert en Juillet et Aoñt tous les jours de 11h Ö 12h et de 14h30 Ö 18h30. Autres jours de l'annÇe, sur rendez-vous;
MIDI-PYRENEES;AVEYRON;;MusÇe Municipal Urbain Cabrol;Place de la Fontaine;12200;VILLEFRANCHE-DE-ROUERGUE;0565454437;0565450170;www.villefranchederouergue.fr;Jours fÇriÇs;Ouvert d'avril Ö juin et septembre du mardi au samedi de 14h Ö 18h, juillet-aoñt du mardi au samedi de 10h Ö 12h et de 14h30 Ö 18h30;
MIDI-PYRENEES;GERS;;MusÇe des Jacobins;4, Place Louis Blanc;32000;AUCH;0562057479;0562619095;www.musee-jacobins.auch.fr www.auch-tourisme.com ou site de la mairie;Janvier et jours fÇriÇs;Ouvert du 1er fÇvrier au 31 mars et du 1er novembre au 31 dÇcembre du lundi au vendredi de 14h Ö 17h, le samedi samedi et dimanche de 10h Ö 12h et de 14h Ö 17h, du 1er avril au 31 octobre tous les jours de 10h Ö 12h et de 14h Ö 18h;
MIDI-PYRENEES;GERS;;MusÇe de l'Armagnac;2, Rue Jules Ferry;32100;CONDOM;0562284717;0562284705;site du dÇpartement : www.gers-gascogne.com;Janvier;Ouvert de novembre Ö mars du mercredi au dimanche de 14h Ö 17h et d'avril Ö octobre du mercredi au lundi de 10h Ö 12h et de 15h Ö 18h;
MIDI-PYRENEES;GERS;;MusÇe ArchÇologique;Place de la RÇpublique;32180;EAUZE;0562097138;0562097920;site du dÇpartement : www.gers-gascogne.com ou site de la mairie;Janvier,  1er week-end de juillet;Ouvert du 1er mars au 30 juin et du 1er septembre au 30 novembre tous les jours de 10h Ö 12h et de 14h Ö 18h, du 1er juillet au 31 aoñt tous les jours de 10h Ö 19h;
MIDI-PYRENEES;GERS;;MusÇe d'ArchÇologie;"Place du GÇnÇral de Gaulle
Hìtel de Ville";32700;LECTOURE;0562687022;0562689160;site du dÇpartement : www.gers-gascogne.com;Jours fÇriÇs;"Ouvert du 1er mars au 30 septembre de 10h Ö 12h et de 14h Ö 18h.
Du 1er octobre au 28 fÇvrier de 10h Ö 12h et de 14h Ö 18h";
MIDI-PYRENEES;GERS;;MusÇe Campanaire;Place de l'Hìtel de ville;32600;L'ISLE JOURDAIN;0562073001;0562071222;site du dÇpartement : www.gers-gascogne.com;1er janvier au 15 janvier, 1er mai, 25 dÇcembre;Ouvert du 15 juin au 14 septembre de 10h Ö 12h et de 14h30 Ö 18h30, du 15 septembre au 14 juin de 10h Ö 12h et de 14h30 Ö 17h30;
MIDI-PYRENEES;GERS;;MusÇe Joseph Abeilhe;"Mairie de Marciac
19, Place de l'Hìtel de Ville";32230;MARCIAC;0562093803;0562082310;Site de la rÇgion : www.musees-midi-pyrenees.fr;;Ouvert du lundi au vendredi de 8h30 Ö 12h et de 13h30 Ö 17h;
MIDI-PYRENEES;GERS;;MusÇe des Beaux-Arts et des Arts DÇcoratifs;13, rue de l'EvàchÇ;32300;MIRANDE;0562666810;0562668709;site du dÇpartement : www.gers-gascogne.com;Jours fÇriÇs;Ouvert du lundi au vendredi de 9h Ö 12h et de 14h Ö 18h, le samedi de 10h Ö 12h et de 15h Ö 18h, et le dimanche de 10h Ö 12h en juillet aoñt;
